"cliente_sk","nome_cliente","cognome_cliente","citta","regione","data_ultimo_ordine","data_primo_ordine","numero_ordini","fatturato_totale","scontrino_medio","importo_massimo_ordine","totale_prodotti_acquistati","num_prodotti_distinti","num_categorie_distinte"
14679,"Fabrizia","Benussi","San Lorenzello","Abruzzo","2025-01-07","2023-11-22","5","9099.69","909.9690000000000000","3339.72","14","10","7"
14680,"Venancio","Bellini","Rosario","Campania","2024-12-29","2023-11-30","5","9128.04","1141.0050000000000000","2327.36","10","7","3"
14681,"Cecilia","Battelli","Granozzo Con Monticello","Toscana","2025-10-18","2024-01-22","4","4515.69","1128.9225000000000000","2316.50","5","4","3"
14682,"Geronimo","Caccioppoli","Cervaro","Umbria","2025-06-22","2024-01-02","5","2929.73","585.9460000000000000","1303.57","6","5","3"
14683,"Dina","Vattimo","Sistiana","Valle d'Aosta","2025-06-01","2024-01-29","6","10896.50","908.0416666666666667","2441.37","18","11","7"
14684,"Griselda","Morucci","Terlizzi","Lombardia","2025-05-12","2023-12-23","4","6377.10","911.0142857142857143","1425.18","8","7","6"
14685,"Oreste","Camanni","Mamone","Umbria","2025-09-19","2024-06-25","5","8794.21","1099.2762500000000000","1425.18","9","7","5"
14686,"Rita","Cammarata","Cavaliere","Umbria","2025-10-02","2024-02-03","7","14006.11","933.7406666666666667","2346.43","20","14","6"
14687,"Azeglio","Maspero","Leonessa","Campania","2025-01-15","2023-12-22","3","4659.00","776.5000000000000000","1173.21","6","5","5"
14688,"Marcantonio","Pizziol","Roletto","Liguria","2025-08-24","2023-12-30","5","8658.57","787.1427272727272727","2226.48","14","11","6"
14689,"Federica","Cicala","Tabellano","Liguria","2025-04-13","2023-11-27","4","4885.20","977.0400000000000000","2209.48","6","5","4"
14690,"Costanzo","Dalla","Beverare","Umbria","2025-10-02","2024-06-20","8","17828.03","891.4015000000000000","2766.42","24","19","8"
14691,"Vincentio","Visconti","Librizzi","Molise","2025-07-13","2024-02-20","6","13379.26","1216.2963636363636364","3777.96","17","11","5"
14692,"Ludovica","Benedetti","Valle Cerrina","Calabria","2025-08-30","2023-11-29","7","12520.91","894.3507142857142857","2094.62","17","12","7"
14693,"Giorgia","Sagredo","Mondragone","Valle d'Aosta","2025-02-09","2023-11-24","3","7527.12","1075.3028571428571429","3314.22","11","7","7"
14694,"Mirco","Scotti","Villanova Monferrato","Basilicata","2025-07-14","2025-03-05","3","1018.81","339.6033333333333333","475.26","5","3","3"
14695,"Fernanda","Gravina","Serrara","Piemonte","2025-07-18","2024-03-29","6","9192.32","1149.0400000000000000","2630.60","10","8","6"
14696,"Fausto","Vendetti","Quadrelle","Molise","2025-11-10","2023-12-05","6","19432.22","1388.0157142857142857","3854.79","21","13","6"
14697,"Francesca","Folliero","Lazzaretto","Trentino-Alto Adige","2024-02-08","2024-02-08","1","1484.42","1484.4200000000000000","1484.42","1","1","1"
14698,"Diana","Guglielmi","Roccaravindola Stazione","Sicilia","2025-01-30","2024-06-17","4","6389.01","912.7157142857142857","2165.96","8","7","5"
14699,"Clelia","Segni","Rubiana","Sardegna","2025-10-21","2024-01-27","3","3055.57","763.8925000000000000","1303.57","4","4","3"
14700,"Pasqual","Cavanna","Völser Aicha","Umbria","2024-11-07","2024-04-15","2","5120.26","1024.0520000000000000","1158.25","5","5","4"
14701,"Domenico","Ioppi","Castello Di Querceto","Puglia","2025-01-06","2024-05-13","3","3351.86","837.9650000000000000","2345.74","6","4","3"
14702,"Livio","Ravaglioli","Lucardo","Liguria","2025-09-28","2024-05-17","6","14429.78","848.8105882352941176","2165.96","21","13","7"
14703,"Imelda","Nonis","Castelnuovo Asolano","Marche","2025-10-14","2024-02-04","6","11128.13","927.3441666666666667","1943.80","16","9","7"
14704,"Eva","Morlacchi","Nago Torbole","Valle d'Aosta","2025-11-02","2024-01-07","5","4354.89","725.8150000000000000","1284.93","6","6","5"
14705,"Delfino","Aldobrandi","Zepponami","Friuli-Venezia Giulia","2025-11-16","2023-12-01","8","9107.72","758.9766666666666667","1711.12","14","10","6"
14706,"Flavio","Cicilia","Faida","Valle d'Aosta","2025-08-27","2024-01-08","9","20014.21","870.1830434782608696","2386.08","29","17","8"
14707,"Valerio","Pareto","Cantarana","Calabria","2025-10-25","2024-04-01","5","15575.44","973.4650000000000000","2327.36","18","16","8"
14708,"Matteo","Giammusso","Caprino Bergamasco","Campania","2025-10-31","2024-02-22","5","13208.63","1200.7845454545454545","2850.36","15","9","5"
14709,"Pasqual","Vendetti","Mattarana","Calabria","2025-11-07","2024-03-30","11","24163.57","1050.5900000000000000","2569.86","29","17","8"
14710,"Giacobbe","Caracciolo","Prelo","Liguria","2025-07-12","2023-12-30","6","11730.03","902.3100000000000000","1484.42","14","11","6"
14711,"Federico","Antonioni","Pezze Di Greco","Friuli-Venezia Giulia","2025-07-30","2023-12-09","4","7062.75","784.7500000000000000","2200.68","10","9","6"
14712,"Beatrice","Guarneri","Corigliano","Lazio","2025-06-02","2024-08-28","4","13521.27","1126.7725000000000000","2651.20","14","11","6"
14713,"Patrizia","Olivetti","Panighina","Valle d'Aosta","2024-11-17","2024-01-26","4","4146.56","829.3120000000000000","1315.30","7","5","4"
14714,"Isa","Sobrero","Valcasotto","Lazio","2025-09-24","2024-01-19","8","12688.84","704.9355555555555556","1557.78","20","15","6"
14715,"Cesare","Ceri","Policoro","Sicilia","2025-10-16","2023-12-03","7","11192.36","746.1573333333333333","1259.32","16","14","7"
14716,"Arnaldo","Pavanello","Moline","Basilicata","2025-05-19","2023-12-23","6","14051.48","936.7653333333333333","2209.48","17","12","7"
14717,"Giampiero","Botticelli","Collalbo","Liguria","2025-08-26","2024-01-06","4","6836.93","976.7042857142857143","1633.32","8","6","6"
14718,"Pierpaolo","Cendron","Paiane","Trentino-Alto Adige","2025-08-18","2024-02-18","8","15764.32","985.2700000000000000","2441.37","21","13","7"
14719,"Dante","Pezzali","Orta Nova","Sardegna","2025-10-20","2024-04-08","7","14138.18","942.5453333333333333","2009.06","21","11","6"
14720,"Eugenia","Gonzaga","Gresine","Lombardia","2025-03-01","2023-11-19","5","9745.84","812.1533333333333333","1425.18","14","9","5"
14721,"Enzo","Cesarotti","Salice Terme","Molise","2025-10-10","2024-01-22","4","8016.25","1145.1785714285714286","2518.64","8","7","4"
14722,"Fiorino","Fibonacci","Torremezzo Di Falconara","Valle d'Aosta","2025-10-17","2025-03-04","4","3779.56","755.9120000000000000","1238.39","6","4","4"
14723,"Franco","Zamengo","Moerna","Abruzzo","2025-10-23","2024-01-09","4","7805.06","1115.0085714285714286","1844.28","10","5","3"
14724,"Luigina","Morricone","Capriana","Trentino-Alto Adige","2025-07-28","2024-07-31","3","2185.39","728.4633333333333333","1082.98","3","3","3"
14725,"Viridiana","Manacorda","Pagliara","Liguria","2025-01-24","2024-01-20","4","6159.51","1026.5850000000000000","2165.96","7","6","5"
14726,"Romina","Bembo","Illasi","Calabria","2025-04-13","2024-05-24","4","3983.08","569.0114285714285714","1004.53","8","6","5"
14727,"Pellegrino","Cardano","Tivolille","Veneto","2025-03-01","2023-12-14","6","12240.20","816.0133333333333333","2165.96","20","12","7"
14728,"Vito","Soprano","Poggio Moiano","Puglia","2025-08-25","2023-11-26","2","1807.91","451.9775000000000000","898.97","5","4","3"
14729,"Telemaco","Vecellio","Aicurzio","Lazio","2024-02-01","2024-02-01","1","2746.62","1373.3100000000000000","2523.51","3","2","2"
14730,"Patrizia","Giradello","Roccagiovine","Valle d'Aosta","2025-04-20","2024-08-23","4","8167.61","742.5100000000000000","1567.64","14","9","6"
14732,"Claudia","Antonelli","Marmirolo","Puglia","2025-03-29","2023-12-14","4","4554.76","759.1266666666666667","1143.41","9","6","5"
14733,"Giuliano","Priuli","Recovato","Lazio","2025-05-26","2024-12-31","2","3461.39","865.3475000000000000","1284.93","4","4","4"
14734,"Renata","Satriani","Sindacale","Marche","2025-07-03","2023-12-28","3","2134.08","711.3600000000000000","1504.21","4","3","2"
14735,"Fedele","Vattimo","Melendugno","Sicilia","2025-11-16","2024-02-10","9","14080.96","880.0600000000000000","3491.04","22","15","7"
14736,"Alfio","Milanesi","Palazzolo Milanese","Campania","2024-12-01","2023-11-28","6","12159.77","868.5550000000000000","2569.86","18","12","7"
14737,"Rosina","Surian","Serrenti","Emilia-Romagna","2025-09-02","2024-05-16","4","4256.70","709.4500000000000000","1158.25","6","6","6"
14738,"Coluccio","Lippomano","Caramanico Terme","Calabria","2025-11-02","2024-08-21","6","10739.24","894.9366666666666667","2094.62","14","11","7"
14739,"Vittorio","Sansoni","Poggio Favaro","Piemonte","2025-01-26","2023-11-29","4","8368.57","1195.5100000000000000","2518.64","10","5","4"
14740,"Romolo","Serao","Fiumetto","Marche","2025-10-15","2023-12-18","4","6618.52","945.5028571428571429","1504.21","8","7","6"
14741,"Flavia","Luria","Pietralacroce","Lombardia","2025-10-31","2024-04-11","5","11590.11","1159.0110000000000000","2507.01","14","8","6"
14742,"Lazzaro","Boccaccio","Civitella Roveto","Piemonte","2025-03-31","2025-03-31","1","1450.21","725.1050000000000000","922.14","2","2","2"
14743,"Virginia","Valmarana","Scarpa","Veneto","2025-08-31","2024-02-24","5","8410.62","934.5133333333333333","2651.20","11","7","6"
14744,"Valentina","Bruscantini","Ehrenburg","Sicilia","2025-08-15","2024-03-10","6","18383.51","1225.5673333333333333","3086.49","21","13","7"
14745,"Pompeo","Malacarne","Ponte San Nicolo'","Marche","2025-09-18","2024-03-08","4","7931.32","1133.0457142857142857","2569.86","9","7","6"
14746,"Nedda","Fermi","Conselice","Puglia","2025-06-01","2024-05-24","3","6966.99","870.8737500000000000","1484.42","8","8","6"
14747,"Fabia","Saffi","Licusati","Liguria","2025-08-09","2025-08-09","1","141.20","141.2000000000000000","141.20","2","1","1"
14748,"Lucia","Iacobucci","Quaregna","Molise","2025-10-27","2023-12-08","7","13986.84","932.4560000000000000","1908.61","20","12","7"
14749,"Margherita","Procacci","Suello","Sicilia","2025-05-15","2025-05-15","1","2437.83","812.6100000000000000","1104.74","3","3","2"
14750,"Guglielmo","Pacelli","Cividale Mantovano","Marche","2025-05-24","2024-10-01","4","5689.80","812.8285714285714286","1163.68","7","6","4"
14751,"Amleto","Tropea","Wange","Sardegna","2025-09-10","2024-02-21","8","17331.46","787.7936363636363636","2381.66","26","16","7"
14752,"Raffaella","Tornatore","Valvestino","Trentino-Alto Adige","2025-10-12","2023-12-29","7","15713.98","924.3517647058823529","2286.82","20","13","7"
14753,"Hugo","Donatoni","Lido Di Spina","Piemonte","2024-09-04","2024-09-04","1","70.60","70.6000000000000000","70.60","1","1","1"
14754,"Salvi","Giunti","Piano Dei Peri","Sicilia","2025-05-08","2024-01-16","5","7578.67","947.3337500000000000","1819.04","11","7","4"
14755,"Simonetta","Cristoforetti","Gorlago","Lombardia","2025-01-25","2024-07-16","2","3492.25","1164.0833333333333333","1728.09","4","3","2"
14756,"Corrado","Leblanc","Bellocchi","Emilia-Romagna","2025-05-23","2024-09-19","2","2108.50","1054.2500000000000000","1114.23","2","2","2"
14757,"Rosaria","Scarlatti","Castelpetroso","Emilia-Romagna","2025-06-07","2024-02-26","5","11833.75","1183.3750000000000000","2728.56","15","9","5"
14758,"Stefano","Gianinazzi","Mompeo","Umbria","2024-10-04","2024-06-16","2","4181.95","1045.4875000000000000","1284.93","4","4","3"
14759,"Beppe","Romiti","Brozzo","Sicilia","2025-09-05","2024-01-08","5","11303.96","941.9966666666666667","3777.96","15","11","6"
14760,"Guido","Pedroni","Scigliano","Lombardia","2025-08-08","2024-02-03","6","13615.08","850.9425000000000000","2009.06","18","13","8"
14761,"Amadeo","Gaito","Lucignano D'Arbia","Toscana","2025-10-17","2024-07-13","5","10842.42","985.6745454545454545","2316.50","14","9","5"
14762,"Ezio","Canetta","Montan","Molise","2025-09-30","2024-04-21","6","11010.24","786.4457142857142857","1425.18","16","12","6"
14763,"Matilda","Sgalambro","Fondachello Di Raccuja","Lazio","2025-07-02","2024-08-17","3","8729.84","1454.9733333333333333","3976.80","9","6","5"
14764,"Ivo","Ferrabosco","Pioppo","Lazio","2025-06-18","2023-11-24","8","14718.38","865.7870588235294118","2630.60","19","14","8"
14765,"Achille","Gemito","Borgo Virgilio","Umbria","2025-06-08","2024-02-25","5","5266.01","877.6683333333333333","1719.28","8","5","4"
14766,"Michele","Bondumier","Mollia","Liguria","2025-10-03","2024-05-09","4","2731.65","455.2750000000000000","994.27","8","5","3"
14767,"Alessandro","Donatoni","Torre Spaccata","Umbria","2025-10-21","2024-12-14","7","17508.90","921.5210526315789474","3248.94","23","17","7"
14768,"Irma","Poerio","Pontasserchio","Sicilia","2025-08-11","2024-10-05","2","4448.88","889.7760000000000000","1484.42","5","5","4"
14769,"Beatrice","Giannini","Pallerone","Marche","2025-10-21","2024-01-31","9","16328.60","907.1444444444444444","2165.96","25","15","8"
14770,"Luigina","Cipolla","San Felice Val Di Non","Lazio","2025-05-22","2023-12-30","5","7307.55","1217.9250000000000000","1898.04","9","6","4"
14771,"Annunziata","Comeriato","Sandigliano","Liguria","2025-08-03","2023-12-26","11","21520.62","827.7161538461538462","2518.64","34","20","8"
14772,"Rosalia","Filangieri","Masi Torello","Sicilia","2025-04-07","2023-12-17","6","4784.68","683.5257142857142857","1303.57","7","7","6"
14773,"Evangelista","Santi","Palena","Valle d'Aosta","2025-11-06","2024-04-20","4","5959.57","744.9462500000000000","1220.68","10","8","6"
14774,"Marcello","Chittolini","Vallo Di Nera","Veneto","2025-06-13","2023-12-25","5","7340.78","1048.6828571428571429","2003.83","8","6","5"
14775,"Beatrice","Vendetti","Stramare","Lazio","2025-10-18","2024-06-21","7","17136.94","1318.2261538461538462","3013.59","19","9","6"
14776,"Bianca","Panatta","Cosina","Umbria","2025-06-01","2024-08-19","2","1834.56","917.2800000000000000","1315.30","2","2","1"
14777,"Sante","Scarfoglio","Bacciolino","Puglia","2025-10-01","2024-03-17","3","6276.34","784.5425000000000000","2084.85","11","7","4"
14778,"Cassandra","Badoer","Montoro Superiore","Sicilia","2024-12-31","2024-12-31","1","909.52","909.5200000000000000","909.52","1","1","1"
14779,"Flavia","Pasqua","Santa Maria Coghinas","Liguria","2025-01-21","2024-06-13","4","3843.90","960.9750000000000000","1325.60","4","4","3"
14780,"Costantino","Giannelli","Ripa Teatina","Molise","2025-04-15","2023-12-28","4","6334.61","791.8262500000000000","1284.93","10","7","5"
14781,"Antonello","Agazzi","Mirabello Di Pavia","Lombardia","2024-12-20","2024-03-03","3","3893.14","556.1628571428571429","939.03","7","6","5"
14782,"Sandro","Sabatini","Raccuja","Toscana","2025-08-22","2024-01-22","10","20459.64","929.9836363636363636","2286.82","26","17","8"
14783,"Arnaldo","Burcardo","Campedello","Molise","2025-08-11","2023-12-13","4","4406.41","881.2820000000000000","1113.24","5","5","4"
14784,"Matteo","Tasso","Gagliole","Abruzzo","2025-10-24","2024-08-20","6","9934.56","903.1418181818181818","1732.77","14","9","6"
14785,"Benedetto","Gentili","Ghisalba","Trentino-Alto Adige","2025-08-25","2024-07-29","6","10881.56","837.0430769230769231","2346.43","16","12","7"
14786,"Venancio","Cignaroli","Valle","Sicilia","2025-10-26","2023-11-28","4","5101.18","850.1966666666666667","1557.78","9","5","5"
14787,"Ubaldo","Brunello","Fondra","Toscana","2025-06-12","2024-01-31","3","3185.53","796.3825000000000000","1410.20","4","4","4"
14788,"Letizia","Donarelli","Verezzo","Friuli-Venezia Giulia","2024-08-06","2023-12-28","6","13288.82","1022.2169230769230769","2345.74","14","11","7"
14789,"Fausto","Abatantuono","Castelnuovo Rangone","Sicilia","2025-10-30","2024-01-11","6","9678.22","967.8220000000000000","1315.30","10","9","6"
14790,"Maura","Fuseli","Imbersago","Trentino-Alto Adige","2025-06-10","2023-12-08","8","15753.06","926.6505882352941176","2200.68","19","15","8"
14791,"Etta","Gaito","Crevacuore","Marche","2025-10-26","2024-05-04","5","7683.26","768.3260000000000000","1425.18","12","10","6"
14792,"Viridiana","Sabatini","Pregiato","Toscana","2025-02-20","2024-01-09","4","9480.36","1185.0450000000000000","3013.59","11","8","6"
14793,"Antonia","Spallanzani","Sorico","Sicilia","2024-12-28","2023-12-07","4","5091.33","848.5550000000000000","1284.93","6","6","5"
14794,"Napoleone","Asprucci","Vicofertile","Campania","2025-09-10","2024-08-07","4","9342.66","934.2660000000000000","2565.32","11","9","4"
14795,"Valerio","Cundari","Spera","Veneto","2025-05-11","2024-05-18","4","12877.32","1430.8133333333333333","3342.68","12","9","5"
14796,"Stefani","Montesano","Corazzano","Trentino-Alto Adige","2025-06-24","2023-12-04","6","10548.72","659.2950000000000000","1819.04","18","13","7"
14797,"Alphons","Nievo","Butera","Lombardia","2025-09-06","2024-01-25","7","6319.83","789.9787500000000000","1325.60","10","7","5"
14798,"Ugo","Civaschi","Revine Lago","Basilicata","2025-09-28","2024-01-06","6","10262.75","789.4423076923076923","1315.30","13","12","7"
14799,"Ermenegildo","Bragadin","Torano Nuovo","Umbria","2024-12-31","2023-12-27","4","4894.02","699.1457142857142857","2280.29","9","6","4"
14800,"Simonetta","Notarbartolo","Ca' Degli Oppi","Sicilia","2025-07-04","2024-10-06","4","9279.18","1159.8975000000000000","2316.50","9","8","6"
14801,"Renzo","Notarbartolo","Modugno","Lazio","2025-08-28","2024-04-01","4","6612.42","1102.0700000000000000","1547.35","7","5","5"
14802,"Livio","Biagiotti","Roccasecca Stazione","Piemonte","2025-08-16","2024-01-03","10","15117.08","839.8377777777777778","1484.42","21","14","7"
14803,"Eliana","Ruffini","Trassilico","Veneto","2025-11-07","2023-11-18","6","7602.13","584.7792307692307692","1484.42","13","12","7"
14804,"Antonia","Pausini","Corte Franca","Veneto","2025-07-05","2025-03-14","2","3912.09","558.8700000000000000","1484.42","7","7","4"
14805,"Coluccio","Munari","Campofiorito","Lombardia","2025-08-06","2023-12-15","5","12345.71","1543.2137500000000000","4275.54","11","6","4"
14806,"Ignazio","Vento","Miliscola","Piemonte","2025-09-02","2024-12-30","6","15009.34","1154.5646153846153846","2915.70","18","11","7"
14807,"Serafina","Raimondi","Acquatraversa Di Formia","Abruzzo","2025-10-11","2024-01-03","8","16681.14","877.9547368421052632","3491.04","24","14","7"
